word_ipa,subword_ipas,audio_file,vowel_ipas,word
ɾaːz,ɾaːz,raz.wav,a,raz
ɾazakɯ,"ɾa,za,kɯ",razaki.wav,"a,a,ɯ",razakı
ɾaːzɯ,"ɾaː,zɯ",razi.wav,"a,ɯ",razı
ɾaːzije,"ɾaː,zi,je",raziye.wav,"a,i,e",raziye
ɾeaksijon,"ɾe,ak,si,jon",reaksiyon.wav,"e,a,i,o",reaksiyon
ɾealist,"ɾe,a,list",realist.wav,"e,a,i",realist
ɾealizm,"ɾe,a,lizm",realizm.wav,"e,a,i",realizm
ɾeaːjaː,"ɾe,aː,jaː",reaya.wav,"e,a,a",reaya
ɾebaːbiː,"ɾe,baː,biː",rebabi.wav,"e,a,i",rebabi
ɾebaːp,"ɾe,baːp",rebap.wav,"e,a",rebap
ɾɛbiːjyɫaːhiɾ,"ɾɛ,biː,jy,ɫaː,hiɾ",rebiyulahir.wav,"ɛ,i,y,a,i",rebiyülahir
ɾebiːjylevvɛl,"ɾe,biː,jy,lev,vɛl",rebiyulevvel.wav,"e,i,y,e,ɛ",rebiyülevvel
ɾed͡ʒaː,"ɾe,d͡ʒaː",reca.wav,"e,a",reca
ɾed͡ʒaːi,"ɾe,d͡ʒa,ːi",recai.wav,"e,a,i",recai
ɾet͡ʃɛl,"ɾe,t͡ʃɛl",recel.wav,"e,ɛ",reçel
ɾet͡ʃete,"ɾe,t͡ʃe,te",recete.wav,"e,e,e",reçete
ɾet͡ʃine,"ɾe,t͡ʃi,ne",recine.wav,"e,i,e",reçine
ɾedaksijon,"ɾe,dak,si,jon",redaksiyon.wav,"e,a,i,o",redaksiyon
ɾedaktœɾ,"ɾe,dak,tœɾ",redaktor.wav,"e,a,œ",redaktör
ɾeddetmɛk,"ɾed,det,mɛk",reddetmek.wav,"e,e,ɛ",reddetmek
ɾeddihaːcim,"ɾed,di,haː,cim",reddihakim.wav,"e,i,a,i",reddihakim
ɾeddimiːɾas,"ɾed,di,miː,ɾas",reddimiras.wav,"e,i,i,a",reddimiras
ɾeddije,"ɾed,di,je",reddiye.wav,"e,i,e",reddiye
ɾedif,"ɾe,dif",redif.wav,"e,i",redif
ɾedinɡot,"ɾe,din,ɡot",redingot.wav,"e,i,o",redingot
ɾeenkaɾnasjon,"ɾe,en,kaɾ,nas,jon",reenkarnasyon.wav,"e,e,a,a,o",reenkarnasyon
ɾefah,"ɾe,fah",refah.wav,"e,a",refah
ɾefaːcɑt,"ɾe,faː,cɑt",refakat.wav,"e,a,ɑ",refakat
ɾefeɾandum,"ɾe,fe,ɾan,dum",referandum.wav,"e,e,a,u",referandum
ɾefeɾans,"ɾe,fe,ɾans",referans.wav,"e,e,a",referans
ɾefet,"ɾe,fet",refet.wav,"e,e",refet
ɾefetmek,"ɾe,fet,mek",refetmek.wav,"e,e,e",refetmek
ɾefiː,"ɾe,fiː",refi.wav,"e,i",refi
ɾefik,"ɾe,fik",refik.wav,"e,i",refik
ɾefiːka,"ɾe,fiː,ka",refika.wav,"e,i,a",refika
ɾeflɛks,"ɾef,lɛks",refleks.wav,"e,ɛ",refleks
ɾeflektœɾ,"ɾef,lek,tœɾ",reflektor.wav,"e,e,œ",reflektör
ɾefyʒ,"ɾe,fyʒ",refuj.wav,"e,y",refüj
ɾeɡylɑtœɾ,"ɾe,ɡy,lɑ,tœɾ",regulator.wav,"e,y,ɑ,œ",regülatör
ɾehaː,"ɾe,haː",reha.wav,"e,a",reha
ɾehabilitasjon,"ɾe,ha,bi,li,tas,jon",rehabilitasyon.wav,"e,a,i,i,a,o",rehabilitasyon
ɾehaːvet,"ɾe,haː,vet",rehavet.wav,"e,a,e",rehavet
ɾehbɛɾ,"ɾeh,bɛɾ",rehber.wav,"e,ɛ",rehber
ɾehin,"ɾe,hin",rehin.wav,"e,i",rehin
ɾehiːne,"ɾe,hiː,ne",rehine.wav,"e,i,e",rehine
ɾɛis,"ɾɛ,is",reis.wav,"ɛ,i",reis
ɾeisid͡ʒumhuɾ,"ɾe,i,si,d͡ʒum,huɾ",reisicumhur.wav,"e,i,i,u,u",reisicumhur
ɾeisyɫcyttaːp,"ɾe,i,syɫ,cyt,taːp",reisulkuttap.wav,"e,i,y,y,a",reisülküttap
ɾekaːbet,"ɾe,kaː,bet",rekabet.wav,"e,a,e",rekabet
ɾecɑːcet,"ɾe,cɑː,cet",rekaket.wav,"e,ɑ,e",rekâket
ɾecɑt,"ɾe,cɑt",rekat.wav,"e,ɑ",rekât
ɾeklɑm,"ɾek,lɑm",reklam.wav,"e,ɑ",reklam
ɾecoːɫte,"ɾe,coːɫ,te",rekolte.wav,"e,o,e",rekolte
ɾektifije,"ɾek,ti,fi,je",rektifiye.wav,"e,i,i,e",rektifiye
ɾektœɾ,"ɾek,tœɾ",rektor.wav,"e,œ",rektör
ɾelɑks,"ɾe,lɑks",relaks.wav,"e,ɑ",relaks
ɾemiks,"ɾe,miks",remiks.wav,"e,i",remiks
ɾemil,"ɾe,mil",remil.wav,"e,i",remil
ɾemiz,"ɾe,miz",remiz.wav,"e,i",remiz
ɾemzi,"ɾem,zi",remzi.wav,"e,i",remzi
ɾemzije,"ɾem,zi,je",remziye.wav,"e,i,e",remziye
ɾend͡ʒ,ɾend͡ʒ,renc.wav,e,renc
ɾend͡ʒiːde,"ɾen,d͡ʒiː,de",rencide.wav,"e,i,e",rencide
ɾende,"ɾen,de",rende.wav,"e,e",rende
ɾenɡɑːɾenk,"ɾen,ɡɑː,ɾenk",rengarenk.wav,"e,ɑ,e",rengârenk
ɾenɡiːn,"ɾen,ɡiːn",rengin.wav,"e,i",rengin
ɾenk,ɾenk,renk.wav,e,renk
ɾepɛɾtuvaɾ,"ɾe,pɛɾ,tu,vaɾ",repertuvar.wav,"e,ɛ,u,a",repertuvar
ɾeplik,"ɾep,lik",replik.wav,"e,i",replik
ɾepo,"ɾe,po",repo.wav,"e,o",repo
ɾepɾodyksijon,"ɾep,ɾo,dyk,si,jon",reproduksiyon.wav,"e,o,y,i,o",reprodüksiyon
ɾeʃat,"ɾe,ʃat",resat.wav,"e,a",reşat
ɾeːsɛn,"ɾeː,sɛn",resen.wav,"e,ɛ",resen
ɾesepsijon,"ɾe,sep,si,jon",resepsiyon.wav,"e,e,i,o",resepsiyon
ɾeʃiːde,"ɾe,ʃiː,de",reside.wav,"e,i,e",reşide
ɾesif,"ɾe,sif",resif.wav,"e,i",resif
ɾesim,"ɾe,sim",resim.wav,"e,i",resim
ɾeʃit,"ɾe,ʃit",resit.wav,"e,i",reşit
ɾesmɛn,"ɾes,mɛn",resmen.wav,"e,ɛ",resmen
ɾesmiː,"ɾes,miː",resmi.wav,"e,i",resmî
ɾesmiɡet͡ʃit,"ɾes,mi,ɡe,t͡ʃit",resmigecit.wav,"e,i,e,i",resmigeçit
ɾesmijet,"ɾes,mi,jet",resmiyet.wav,"e,i,e",resmiyet
ɾessam,"ɾes,sam",ressam.wav,"e,a",ressam
ɾest,ɾest,rest.wav,e,rest
ɾestoɾan,"ɾes,to,ɾan",restoran.wav,"e,o,a",restoran
ɾestoɾasjon,"ɾes,to,ɾas,jon",restorasyon.wav,"e,o,a,o",restorasyon
ɾɛsuːːl,"ɾɛ,suːːl",resul.wav,"ɛ,u",resul
ɾesuːɫuɫɫah,"ɾe,suː,ɫuɫ,ɫah",resulullah.wav,"e,u,u,a",resulullah
ɾet,ɾet,ret.wav,e,ret
ɾetoɾik,"ɾe,to,ɾik",retorik.wav,"e,o,i",retorik
ɾetɾospektif,"ɾet,ɾos,pek,tif",retrospektif.wav,"e,o,e,i",retrospektif
ɾevaː,"ɾe,vaː",reva.wav,"e,a",reva
ɾevaːt͡ʃ,"ɾe,vaːt͡ʃ",revac.wav,"e,a",revaç
ɾevat͡ʃta,"ɾe,vat͡ʃ,ta",revacta.wav,"e,a,a",revaçta
ɾevaːk,"ɾe,vaːk",revak.wav,"e,a",revak
ɾevaːn,"ɾe,vaːn",revan.wav,"e,a",revan
ɾevaːniː,"ɾe,vaː,niː",revani.wav,"e,a,i",revani
ɾeveɾans,"ɾe,ve,ɾans",reverans.wav,"e,e,a",reverans
ɾevizjonist,"ɾe,viz,jo,nist",revizyonist.wav,"e,i,o,i",revizyonist
ɾevnak,"ɾev,nak",revnak.wav,"e,a",revnak
ɾejb,ɾejb,reyb.wav,e,reyb
ɾejbiː,"ɾej,biː",reybi.wav,"e,i",reybî
ɾejhan,"ɾej,han",reyhan.wav,"e,a",reyhan
ɾejhaːniː,"ɾej,haː,niː",reyhani.wav,"e,a,i",reyhani
ɾejon,"ɾe,jon",reyon.wav,"e,o",reyon
ɾejtinɡ,"ɾej,tinɡ",reyting.wav,"e,i",reyting
ɾezaːlɛt,"ɾe,zaː,lɛt",rezalet.wav,"e,a,ɛ",rezalet
ɾeze,"ɾe,ze",reze.wav,"e,e",reze
ɾezɛɾv,"ɾe,zɛɾv",rezerv.wav,"e,ɛ",rezerv
ɾezɛɾvasjon,"ɾe,zɛɾ,vas,jon",rezervasyon.wav,"e,ɛ,a,o",rezervasyon
ɾezɛɾvuaɾ,"ɾe,zɛɾ,vu,aɾ",rezervuar.wav,"e,ɛ,u,a",rezervuar
ɾezidans,"ɾe,zi,dans",rezidans.wav,"e,i,a",rezidans
ɾeziːl,"ɾe,ziːl",rezil.wav,"e,i",rezil
ɾezzak,"ɾez,zak",rezzak.wav,"e,a",rezzak
ɾiaːjet,"ɾi,aː,jet",riayet.wav,"i,a,e",riayet
ɾiaːjetcɑːɾ,"ɾi,aː,jet,cɑːɾ",riayetkar.wav,"i,a,e,ɑ",riayetkâr
ɾibaː,"ɾi,baː",riba.wav,"i,a",riba
ɾid͡ʒaː,"ɾi,d͡ʒaː",rica.wav,"i,a",rica
ɾid͡ʒaːːl,"ɾi,d͡ʒaːːl",rical.wav,"i,a",rical
ɾid͡ʒaːt,"ɾi,d͡ʒaːt",ricat.wav,"i,a",ricat
ɾɯdvan,"ɾɯd,van",ridvan.wav,"ɯ,a",rıdvan
ɾifat,"ɾi,fat",rifat.wav,"i,a",rifat
ɾɯfkɯ,"ɾɯf,kɯ",rifki.wav,"ɯ,ɯ",rıfkı
ɾɯhlet,"ɾɯh,let",rihlet.wav,"ɯ,e",rıhlet
ɾɯhtɯm,"ɾɯh,tɯm",rihtim.wav,"ɯ,ɯ",rıhtım
ɾika,"ɾi,ka",rika.wav,"i,a",rika
ɾikcɑt,"ɾik,cɑt",rikkat.wav,"i,ɑ",rikkat
ɾindaːne,"ɾin,daː,ne",rindane.wav,"i,a,e",rindane
ɾint,ɾint,rint.wav,i,rint
ɾisaːlɛ,"ɾi,saː,lɛ",risale.wav,"i,a,ɛ",risale
ɾisaːlet,"ɾi,saː,let",risalet.wav,"i,a,e",risalet
ɾitim,"ɾi,tim",ritim.wav,"i,i",ritim
ɾityɛl,"ɾi,ty,ɛl",rituel.wav,"i,y,ɛ",ritüel
ɾivaːjaːt,"ɾi,vaː,jaːt",rivayat.wav,"i,a,a",rivayat
ɾivaːjɛt,"ɾi,vaː,jɛt",rivayet.wav,"i,a,ɛ",rivayet
ɾijaː,"ɾi,jaː",riya.wav,"i,a",riya
ɾijaːcɑːɾ,"ɾi,jaː,cɑːɾ",riyakar.wav,"i,a,ɑ",riyakâr
ɾijɑl,"ɾi,jɑl",riyal.wav,"i,ɑ",riyal
ɾijaːsɛt,"ɾi,jaː,sɛt",riyaset.wav,"i,a,ɛ",riyaset
ɾijaːzet,"ɾi,jaː,zet",riyazet.wav,"i,a,e",riyazet
ɾijaːziː,"ɾi,jaː,ziː",riyazi.wav,"i,a,i",riyazi
ɾijaːzijaːt,"ɾi,jaː,zi,jaːt",riyaziyat.wav,"i,a,i,a",riyaziyat
ɾijaːzije,"ɾi,jaː,zi,je",riyaziye.wav,"i,a,i,e",riyaziye
ɾɯzaː,"ɾɯ,zaː",riza.wav,"ɯ,a",rıza
ɾɯzaːɛn,"ɾɯ,za,ːɛn",rizaen.wav,"ɯ,a,ɛ",rızaen
ɾiːze,"ɾiː,ze",rize.wav,"i,e",rize
ɾɯzɯk,"ɾɯ,zɯk",rizik.wav,"ɯ,ɯ",rızık
ɾiziko,"ɾi,zi,ko",riziko.wav,"i,i,o",riziko
ɾœɫanti,"ɾœ,ɫan,ti",rolanti.wav,"œ,a,i",rölanti
ɾomantik,"ɾo,man,tik",romantik.wav,"o,a,i",romantik
ɾomɛn,"ɾo,mɛn",romen.wav,"o,ɛ",romen
ɾœmoɾk,"ɾœ,moɾk",romork.wav,"œ,o",römork
ɾœmoɾcœɾ,"ɾœ,moɾ,cœɾ",romorkor.wav,"œ,o,œ",römorkör
ɾœnesans,"ɾœ,ne,sans",ronesans.wav,"œ,e,a",rönesans
ɾœpoɾtaʒ,"ɾœ,poɾ,taʒ",roportaj.wav,"œ,o,a",röportaj
ɾœpoɾtœɾ,"ɾœ,poɾ,tœɾ",roportor.wav,"œ,o,œ",röportör
ɾœtaɾ,"ɾœ,taɾ",rotar.wav,"œ,a",rötar
ɾotasjon,"ɾo,tas,jon",rotasyon.wav,"o,a,o",rotasyon
ɾœtuʃ,"ɾœ,tuʃ",rotus.wav,"œ,u",rötuş
ɾœvanʃ,"ɾœ,vanʃ",rovans.wav,"œ,a",rövanş
ɾœveʃata,"ɾœ,ve,ʃa,ta",rovesata.wav,"œ,e,a,a",röveşata
ɾuː,ɾuː,ru.wav,u,ru
ɾuam,"ɾu,am",ruam.wav,"u,a",ruam
ɾubai,"ɾu,ba,i",rubai.wav,"u,a,i",rubai
ɾubaːijaːt,"ɾu,ba,ːi,jaːt",rubaiyat.wav,"u,a,i,a",rubaiyat
ɾyt͡ʃhaːn,"ɾyt͡ʃ,haːn",ruchan.wav,"y,a",rüçhan
ɾyd͡ʒuː,"ɾy,d͡ʒuː",rucu.wav,"y,u",rücu
ɾufaːi,"ɾu,fa,ːi",rufai.wav,"u,a,i",rufai
ɾufaːije,"ɾu,fa,ːi,je",rufaiye.wav,"u,a,i,e",rufaiye
ɾuh,ɾuh,ruh.wav,u,ruh
ɾuːhaːniː,"ɾuː,haː,niː",ruhani.wav,"u,a,i",ruhani
ɾuːhaːnijet,"ɾuː,haː,ni,jet",ruhaniyet.wav,"u,a,i,e",ruhaniyet
ɾuhban,"ɾuh,ban",ruhban.wav,"u,a",ruhban
ɾuhbaːnijet,"ɾuh,baː,ni,jet",ruhbaniyet.wav,"u,a,i,e",ruhbaniyet
ɾuːhɛn,"ɾuː,hɛn",ruhen.wav,"u,ɛ",ruhen
ɾuːhiː,"ɾuː,hiː",ruhi.wav,"u,i",ruhi
ɾuːhijat,"ɾuː,hi,jat",ruhiyat.wav,"u,i,a",ruhiyat
ɾuhsal,"ɾuh,sal",ruhsal.wav,"u,a",ruhsal
ɾuhsaːɾ,"ɾuh,saːɾ",ruhsar.wav,"u,a",ruhsar
ɾuhsatnaːme,"ɾuh,sat,naː,me",ruhsatname.wav,"u,a,a,e",ruhsatname
ɾuːhuɫɫah,"ɾuː,huɫ,ɫah",ruhullah.wav,"u,u,a",ruhullah
ɾuːhumyd͡ʒeɾɾet,"ɾuː,hu,my,d͡ʒeɾ,ɾet",ruhumucerret.wav,"u,u,y,e,e",ruhumücerret
ɾyknettin,"ɾyk,net,tin",ruknettin.wav,"y,e,i",rüknettin
ɾycuːː,"ɾy,cuːː",ruku.wav,"y,u",rükû
ɾycyn,"ɾy,cyn",rukun.wav,"y,y",rükün
ɾycyʃ,"ɾy,cyʃ",rukus.wav,"y,y",rüküş
ɾum,ɾum,rum.wav,u,rum
ɾumba,"ɾum,ba",rumba.wav,"u,a",rumba
ɾumelili,"ɾu,me,li,li",rumelili.wav,"u,e,i,i",rumelili
ɾuːmiː,"ɾuː,miː",rumi.wav,"u,i",rumi
ɾunik,"ɾu,nik",runik.wav,"u,i",runik
ɾuːʃɛn,"ɾuː,ʃɛn",rusen.wav,"u,ɛ",ruşen
ɾyʃt,ɾyʃt,rust.wav,y,rüşt
ɾustaːi,"ɾus,ta,ːi",rustai.wav,"u,a,i",rustai
ɾystɛm,"ɾys,tɛm",rustem.wav,"y,ɛ",rüstem
ɾyʃtije,"ɾyʃ,ti,je",rustiye.wav,"y,i,e",rüştiye
ɾysuːm,"ɾy,suːm",rusum.wav,"y,u",rüsum
ɾysuːmaːt,"ɾy,suː,maːt",rusumat.wav,"y,u,a",rüsumat
ɾysvaː,"ɾys,vaː",rusva.wav,"y,a",rüsva
ɾyʃvet,"ɾyʃ,vet",rusvet.wav,"y,e",rüşvet
ɾytbe,"ɾyt,be",rutbe.wav,"y,e",rütbe
ɾutuːbet,"ɾu,tuː,bet",rutubet.wav,"u,u,e",rutubet
ɾyjaː,"ɾy,jaː",ruya.wav,"y,a",rüya
ɾyːjet,"ɾyː,jet",ruyet.wav,"y,e",rüyet
ɾuːz,ɾuːz,ruz.wav,u,ruz
ɾuːzɡaːːɾ,"ɾuːz,ɡaːːɾ",ruzgar.wav,"u,a",rüzgâr
ɾuːzuʃeb,"ɾuː,zu,ʃeb",ruzuseb.wav,"u,u,e",ruzuşeb
saaːdet,"sa,aː,det",saadet.wav,"a,a,e",saadet
saɑt,"sa,ɑt",saat.wav,"a,ɑ",saat
sabaː,"sa,baː",saba.wav,"a,a",saba
sabah,"sa,bah",sabah.wav,"a,a",sabah
sabahɑt,"sa,ba,hɑt",sabahat.wav,"a,a,ɑ",sabahat
ʃaːban,"ʃaː,ban",saban.wav,"a,a",şaban
sabaːvet,"sa,baː,vet",sabavet.wav,"a,a,e",sabavet
sabiː,"sa,biː",sabi.wav,"a,i",sabi
sabih,"sa,bih",sabih.wav,"a,i",sabih
sabiha,"sa,bi,ha",sabiha.wav,"a,i,a",sabiha
saːbɯk,"saː,bɯk",sabik.wav,"a,ɯ",sabık
saːbɯka,"saː,bɯ,ka",sabika.wav,"a,ɯ,a",sabıka
saːbiɾiːn,"saː,bi,ɾiːn",sabirin.wav,"a,i,i",sabirin
saːbit,"saː,bit",sabit.wav,"a,i",sabit
saːbite,"saː,bi,te",sabite.wav,"a,i,e",sabite
sabitkadem,"sa,bit,ka,dem",sabitkadem.wav,"a,i,a,e",sabitkadem
sabitlemek,"sa,bit,le,mek",sabitlemek.wav,"a,i,e,e",sabitlemek
ʃabɫon,"ʃab,ɫon",sablon.wav,"a,o",şablon
sabotaʒ,"sa,bo,taʒ",sabotaj.wav,"a,o,a",sabotaj
sabun,"sa,bun",sabun.wav,"a,u",sabun
sad͡ʒ,sad͡ʒ,sac.wav,a,sac
saːd͡ʒit,"saː,d͡ʒit",sacit.wav,"a,i",sacit
ʃaːd,ʃaːd,sad.wav,a,şad
sadaː,"sa,daː",sada.wav,"a,a",sada
sadaka,"sa,da,ka",sadaka.wav,"a,a,a",sadaka
sadaːcɑt,"sa,daː,cɑt",sadakat.wav,"a,a,ɑ",sadakat
ʃaːdan,"ʃaː,dan",sadan.wav,"a,a",şadan
sadaːɾet,"sa,daː,ɾet",sadaret.wav,"a,a,e",sadaret
saːdiː,"saː,diː",sadi.wav,"a,i",sadi
saːdiː,"saː,diː",sadi.wav,"a,i",şadi
saːdɯkaːne,"saː,dɯ,kaː,ne",sadikane.wav,"a,ɯ,a,e",sadıkane
sadɯɾ,"sa,dɯɾ",sadir.wav,"a,ɯ",sadır
ʃadɯɾvan,"ʃa,dɯɾ,van",sadirvan.wav,"a,ɯ,a",şadırvan
sadist,"sa,dist",sadist.wav,"a,i",sadist
ʃaːdije,"ʃaː,di,je",sadiye.wav,"a,i,e",şadiye
sadɾaːzam,"sad,ɾaː,zam",sadrazam.wav,"a,a,a",sadrazam
sadɾi,"sad,ɾi",sadri.wav,"a,i",sadri
saːduɫɫah,"saː,duɫ,ɫah",sadullah.wav,"a,u,a",sadullah
ʃaːduman,"ʃaː,du,man",saduman.wav,"a,u,a",şaduman
saːdun,"saː,dun",sadun.wav,"a,u",sadun
saf,saf,saf.wav,a,saf
safaː,"sa,faː",safa.wav,"a,a",safa
safahat,"sa,fa,hat",safahat.wav,"a,a,a",safahat
ʃafak,"ʃa,fak",safak.wav,"a,a",şafak
safaɾi,"sa,fa,ɾi",safari.wav,"a,a,i",safari
safaːjaːb,"sa,faː,jaːb",safayab.wav,"a,a,a",safayab
safdeɾuːn,"saf,de,ɾuːn",safderun.wav,"a,e,u",safderun
safdil,"saf,dil",safdil.wav,"a,i",safdil
safeɾ,"sa,feɾ",safer.wav,"a,e",safer
safeviː,"sa,fe,viː",safevi.wav,"a,e,i",safevi
saffet,"saf,fet",saffet.wav,"a,e",saffet
safha,"saf,ha",safha.wav,"a,a",safha
saːfiː,"saː,fiː",safi.wav,"a,i",safi
ʃaːfiiː,"ʃaː,fi,iː",safii.wav,"a,i,i",şafii
safiɾ,"sa,fiɾ",safir.wav,"a,i",safir
saːfijaːne,"saː,fi,jaː,ne",safiyane.wav,"a,i,a,e",safiyane
saːfijet,"saː,fi,jet",safiyet.wav,"a,i,e",safiyet
safɾa,"saf,ɾa",safra.wav,"a,a",safra
safsata,"saf,sa,ta",safsata.wav,"a,a,a",safsata
ʃaft,ʃaft,saft.wav,a,şaft
saːɡaːɾ,"saː,ɡaːɾ",sagar.wav,"a,a",sagar
saːɫɯk,"saː,ɫɯk",saglik.wav,"a,ɯ",sağlık
ʃaːh,ʃaːh,sah.wav,a,şah
saːha,"saː,ha",saha.wav,"a,a",saha
sahaːbe,"sa,haː,be",sahabe.wav,"a,a,e",sahabe
sahaf,"sa,haf",sahaf.wav,"a,a",sahaf
sahan,"sa,han",sahan.wav,"a,a",sahan
sahan,"sa,han",sahan.wav,"a,a",şahan
ʃaːhaːne,"ʃaː,haː,ne",sahane.wav,"a,a,e",şahane
ʃahap,"ʃa,hap",sahap.wav,"a,a",şahap
sahaːɾa,"sa,haː,ɾa",sahara.wav,"a,a,a",sahara
ʃahbaz,"ʃah,baz",sahbaz.wav,"a,a",şahbaz
ʃaːhesɛɾ,"ʃaː,he,sɛɾ",saheser.wav,"a,e,ɛ",şaheser
saːhi,"saː,hi",sahi.wav,"a,i",sahi
saːhibe,"saː,hi,be",sahibe.wav,"a,i,e",sahibe
sahiːfe,"sa,hiː,fe",sahife.wav,"a,i,e",sahife
sahih,"sa,hih",sahih.wav,"a,i",sahih
ʃaːhika,"ʃaː,hi,ka",sahika.wav,"a,i,a",şahika
saːhil,"saː,hil",sahil.wav,"a,i",sahil
ʃaːhin,"ʃaː,hin",sahin.wav,"a,i",şahin
saːhip,"saː,hip",sahip.wav,"a,i",sahip
sahipkɯɾan,"sa,hip,kɯ,ɾan",sahipkiran.wav,"a,i,ɯ,a",sahipkıran
saːhiɾ,"saː,hiɾ",sahir.wav,"a,i",sahir
saːhiɾe,"saː,hi,ɾe",sahire.wav,"a,i,e",sahire
ʃahɯs,"ʃa,hɯs",sahis.wav,"a,ɯ",şahıs
ʃaːhit,"ʃaː,hit",sahit.wav,"a,i",şahit
ʃahmeɾaːn,"ʃah,me,ɾaːn",sahmeran.wav,"a,e,a",şahmeran
ʃahmɛɾdan,"ʃah,mɛɾ,dan",sahmerdan.wav,"a,ɛ,a",şahmerdan
sahn,sahn,sahn.wav,a,sahn
sahne,"sah,ne",sahne.wav,"a,e",sahne
ʃahniʃiːn,"ʃah,ni,ʃiːn",sahnisin.wav,"a,i,i",şahnişin
sahɾaː,"sah,ɾaː",sahra.wav,"a,a",sahra
ʃahsɛn,"ʃah,sɛn",sahsen.wav,"a,ɛ",şahsen
ʃahsiː,"ʃah,siː",sahsi.wav,"a,i",şahsi
ʃahsijet,"ʃah,si,jet",sahsiyet.wav,"a,i,e",şahsiyet
sahte,"sah,te",sahte.wav,"a,e",sahte
sahtecɑːɾ,"sah,te,cɑːɾ",sahtekar.wav,"a,e,ɑ",sahtekâr
sahtijaːn,"sah,ti,jaːn",sahtiyan.wav,"a,i,a",sahtiyan
sahuɾ,"sa,huɾ",sahur.wav,"a,u",sahur
ʃaːibe,"ʃa,ːi,be",saibe.wav,"a,i,e",şaibe
said,"sa,id",said.wav,"a,i",said
saːik,"sa,ːik",saik.wav,"a,i",saik
saːik,"sa,ːik",saik.wav,"a,i",şaik
saːika,"sa,ːi,ka",saika.wav,"a,i,a",saika
saːika,"sa,ːi,ka",saika.wav,"a,i,a",şaika
saːil,"sa,ːil",sail.wav,"a,i",sail
saːim,"sa,ːim",saim.wav,"a,i",saim
saːime,"sa,ːi,me",saime.wav,"a,i,e",saime
saːiɾ,"sa,ːiɾ",sair.wav,"a,i",sair
saːiɾ,"sa,ːiɾ",sair.wav,"a,i",şair
ʃaːiɾaːne,"ʃa,ːi,ɾaː,ne",sairane.wav,"a,i,a,e",şairane
ʃaːiɾe,"ʃa,ːi,ɾe",saire.wav,"a,i,e",şaire
sait,"sa,it",sait.wav,"a,i",sait
saka,"sa,ka",saka.wav,"a,a",saka
sakat,"sa,kat",sakat.wav,"a,a",sakat
ʃakaːjɯk,"ʃa,kaː,jɯk",sakayik.wav,"a,a,ɯ",şakayık
saːciː,"saː,ciː",saki.wav,"a,i",saki
saːciː,"saː,ciː",saki.wav,"a,i",şaki
saːciːl,"saː,ciːl",sakil.wav,"a,i",sakil
sakɯn,"sa,kɯn",sakin.wav,"a,ɯ",sakın
sakɯn,"sa,kɯn",sakin.wav,"a,ɯ",sakin
saːciːnaːme,"saː,ciː,naː,me",sakiname.wav,"a,i,a,e",sakiname
saːkɯp,"saː,kɯp",sakip.wav,"a,ɯ",sakıp
ʃaːciɾ,"ʃaː,ciɾ",sakir.wav,"a,i",şakir
ʃaːciɾt,"ʃaː,ciɾt",sakirt.wav,"a,i",şakirt
saːkɯt,"saː,kɯt",sakit.wav,"a,ɯ",sakıt
ʃakɾak,"ʃak,ɾak",sakrak.wav,"a,a",şakrak
saksafon,"sak,sa,fon",saksafon.wav,"a,a,o",saksafon
ʃaːcuːl,"ʃaː,cuːl",sakul.wav,"a,u",şakul
ʃaːcuːːliː,"ʃaː,cuːː,liː",sakuli.wav,"a,u,i",şakuli
sal,sal,sal.wav,a,sal
salɑː,"sa,lɑː",sala.wav,"a,ɑ",sala
salɑːh,"sa,lɑːh",salah.wav,"a,ɑ",salah
salɑːhijet,"sa,lɑː,hi,jet",salahiyet.wav,"a,ɑ,i,e",salahiyet
salɑːhijettaɾ,"sa,lɑː,hi,jet,taɾ",salahiyettar.wav,"a,ɑ,i,e,a",salahiyettar
ʃaɫak,"ʃa,ɫak",salak.wav,"a,a",şalak
saɫamanʒe,"sa,ɫa,man,ʒe",salamanje.wav,"a,a,a,e",salamanje
salɑːt,"sa,lɑːt",salat.wav,"a,ɑ",salat
salɑːtyselaːːm,"sa,lɑː,ty,se,laːːm",salatuselam.wav,"a,ɑ,y,e,a",salatüselam
salɑvaːt,"sa,lɑ,vaːt",salavat.wav,"a,ɑ,a",salavat
ʃale,"ʃa,le",sale.wav,"a,e",şale
saːlep,"saː,lep",salep.wav,"a,e",salep
saɫhaːne,"saɫ,haː,ne",salhane.wav,"a,a,e",salhane
saːlih,"saː,lih",salih.wav,"a,i",salih
saːliha,"saː,li,ha",saliha.wav,"a,i,a",saliha
saːlihli,"saː,lih,li",salihli.wav,"a,i,i",salihli
saːlim,"saː,lim",salim.wav,"a,i",salim
saːlime,"saː,li,me",salime.wav,"a,i,e",salime
saːlimɛn,"saː,li,mɛn",salimen.wav,"a,i,ɛ",salimen
saːlis,"saː,lis",salis.wav,"a,i",salis
saːlise,"saː,li,se",salise.wav,"a,i,e",salise
saːlisɛn,"saː,li,sɛn",salisen.wav,"a,i,ɛ",salisen
ʃaɫɫak,"ʃaɫ,ɫak",sallak.wav,"a,a",şallak
saɫon,"sa,ɫon",salon.wav,"a,o",salon
saɫtanat,"saɫ,ta,nat",saltanat.wav,"a,a,a",saltanat
